Suburb,Postcode,State,Country,Latitude,Longitude
Bream Creek,7175,Tasmania,Australia,-42.8133333,147.8341667
Marion Bay,7175,Tasmania,Australia,-42.8133333,147.8341667
Kellevie,7176,Tasmania,Australia,-42.778501,147.815257
Boomer Bay,7177,Tasmania,Australia,-42.886471,147.810776
Dunalley,7177,Tasmania,Australia,-42.886471,147.810776
Murdunna,7178,Tasmania,Australia,-42.94725037,147.8704681
Eaglehawk Neck,7179,Tasmania,Australia,-43.01789,147.92224
Taranna,7180,Tasmania,Australia,-43.0629,147.86297
Cape Pillar,7182,Tasmania,Australia,-43.15,147.85
Fortescue,7182,Tasmania,Australia,-43.15,147.85
Port Arthur,7182,Tasmania,Australia,-43.14580154,147.8436584
Highcroft,7183,Tasmania,Australia,-43.1333333,147.8
Cape Raoul,7184,Tasmania,Australia,-43.111,147.732239
Nubeena,7184,Tasmania,Australia,-43.097118,147.743271
Stormlea,7184,Tasmania,Australia,-43.170307,147.771772
White Beach,7184,Tasmania,Australia,-43.124882,147.721207
Premaydena,7185,Tasmania,Australia,-43.05459,147.77079
Saltwater River,7186,Tasmania,Australia,-43.02344,147.71835
Sloping Main,7186,Tasmania,Australia,-43.0166667,147.75
Koonya,7187,Tasmania,Australia,-43.05,147.85
Apslawn,7190,Tasmania,Australia,-41.973764,148.186492
Buckland,7190,Tasmania,Australia,-42.6,147.7166667
Cranbrook,7190,Tasmania,Australia,-42.00619888,148.0688934
Dolphin Sands,7190,Tasmania,Australia,-42.42206446,147.8876009
Little Swanport,7190,Tasmania,Australia,-42.337512,147.933408
Maria Island,7190,Tasmania,Australia,-42.30643643,147.9157843
Orford,7190,Tasmania,Australia,-42.560169,147.871796
Pontypool,7190,Tasmania,Australia,-42.42206446,147.8876009
Rheban,7190,Tasmania,Australia,-42.62998724,147.928
Rocky Hills,7190,Tasmania,Australia,-42.42206446,147.8876009
Runnymede,7190,Tasmania,Australia,-42.641915,147.560463
Spring Beach,7190,Tasmania,Australia,-42.584082,147.904051
Swansea,7190,Tasmania,Australia,-42.122841,148.074341
Triabunna,7190,Tasmania,Australia,-42.508046,147.911339
Ross,7209,Tasmania,Australia,-42.030811,147.492691
Tooms Lake,7209,Tasmania,Australia,-42.030811,147.492691
Campbell Town,7210,Tasmania,Australia,-41.92561,147.493896
Lake Leake,7210,Tasmania,Australia,-42.01358,147.795405
Cleveland,7211,Tasmania,Australia,-41.8,147.4
Conara,7211,Tasmania,Australia,-41.8333333,147.4333333
Epping Forest,7211,Tasmania,Australia,-41.759852,147.349792
Ben Lomond,7212,Tasmania,Australia,-41.55349983,147.3829062
Blessington,7212,Tasmania,Australia,-41.518961,147.476127
Burns Creek,7212,Tasmania,Australia,-41.414732,147.526474
Deddington,7212,Tasmania,Australia,-41.602383,147.427247
Evandale,7212,Tasmania,Australia,-41.56858,147.252712
Nile,7212,Tasmania,Australia,-41.645402,147.330051
Upper Blessington,7212,Tasmania,Australia,-41.459131,147.59222
Western Junction,7212,Tasmania,Australia,-41.55429,147.228207
Avoca,7213,Tasmania,Australia,-41.786443,147.720893
Rossarden,7213,Tasmania,Australia,-41.667013,147.745042
Royal George,7213,Tasmania,Australia,-41.830737,147.896816
Fingal,7214,Tasmania,Australia,-41.639565,147.969532
Mangana,7214,Tasmania,Australia,-41.608095,147.885439
Mathinna,7214,Tasmania,Australia,-41.475114,147.889967
Upper Esk,7214,Tasmania,Australia,-41.430758,147.725558
Beaumaris,7215,Tasmania,Australia,-41.41594878,148.26136
Bicheno,7215,Tasmania,Australia,-41.87429,148.30238
Chain Of Lagoons,7215,Tasmania,Australia,-41.7230175,148.1893739
Coles Bay,7215,Tasmania,Australia,-42.12643051,148.2886963
Cornwall,7215,Tasmania,Australia,-41.558981,148.145313
Douglas River,7215,Tasmania,Australia,-41.7855556,148.2502778
Douglas-Apsley,7215,Tasmania,Australia,-41.66745423,148.2438474
Falmouth,7215,Tasmania,Australia,-41.5058403,148.2709351
Four Mile Creek,7215,Tasmania,Australia,-41.7230175,148.1893739
Freycinet,7215,Tasmania,Australia,-41.66745423,148.2438474
Friendly Beaches,7215,Tasmania,Australia,-41.66745423,148.2438474
Gray,7215,Tasmania,Australia,-41.628713,148.228407
Scamander,7215,Tasmania,Australia,-41.455979,148.261013
Seymour,7215,Tasmania,Australia,-41.74378967,148.2761993
St Marys,7215,Tasmania,Australia,-41.583446,148.187542
Upper Scamander,7215,Tasmania,Australia,-41.66745423,148.2438474
Akaroa,7216,Tasmania,Australia,-41.304515,148.316711
Ansons Bay,7216,Tasmania,Australia,-41.26867586,148.0986928
Binalong Bay,7216,Tasmania,Australia,-41.25113959,148.3116531
Goshen,7216,Tasmania,Australia,-41.2721,148.10541
Goulds Country,7216,Tasmania,Australia,-41.242215,148.055961
Lottah,7216,Tasmania,Australia,-41.225843,148.032443
Pyengana,7216,Tasmania,Australia,-41.291762,148.012706
St Helens,7216,Tasmania,Australia,-41.3202778,148.2388889
Stieglitz,7216,Tasmania,Australia,-41.32168198,148.3058319
The Gardens,7216,Tasmania,Australia,-41.26512943,148.1442669
Invermay,7248,Tasmania,Australia,-41.42036,147.13358
Mayfield,7248,Tasmania,Australia,-41.38760376,147.1305237
Mowbray,7248,Tasmania,Australia,-41.40242972,147.1505869
Newnham,7248,Tasmania,Australia,-41.39714432,147.1312714
Rocherlea,7248,Tasmania,Australia,-41.38082932,147.1573778
Glen Dhu,7249,Tasmania,Australia,-41.47601161,147.1576668
Kings Meadows,7249,Tasmania,Australia,-41.4704089,147.1619562
Punchbowl,7249,Tasmania,Australia,-41.45757922,147.1646599
South Launceston,7249,Tasmania,Australia,-41.45506,147.14556
Youngtown,7249,Tasmania,Australia,-41.48332255,147.1706654
Blackstone Heights,7250,Tasmania,Australia,-41.45977178,147.0840667
East Launceston,7250,Tasmania,Australia,-41.43843,147.15101
Launceston,7250,Tasmania,Australia,-41.438759,147.134674
Newstead,7250,Tasmania,Australia,-41.4333333,147.1666667
Norwood,7250,Tasmania,Australia,-41.4592033,147.1807672
Prospect,7250,Tasmania,Australia,-41.48100343,147.1040643
Prospect Vale,7250,Tasmania,Australia,-41.48100343,147.1040643
Ravenswood,7250,Tasmania,Australia,-41.41592931,147.1825048
Riverside,7250,Tasmania,Australia,-41.4210547,147.0508627
St Leonards,7250,Tasmania,Australia,-41.462483,147.214596
Summerhill,7250,Tasmania,Australia,-41.46747,147.12796
Travellers Rest,7250,Tasmania,Australia,-41.49711,147.09294
Trevallyn,7250,Tasmania,Australia,-41.44245572,147.1048373
Waverley,7250,Tasmania,Australia,-41.43601963,147.1858751
West Launceston,7250,Tasmania,Australia,-41.45092,147.13114
Beechford,7252,Tasmania,Australia,-41.13149044,147.0100348
Dilston,7252,Tasmania,Australia,-41.329647,147.06522
Hillwood,7252,Tasmania,Australia,-41.2441864,146.9841766
Lefroy,7252,Tasmania,Australia,-41.1,146.9833333
Lulworth,7252,Tasmania,Australia,-41,147.0700073
Mount Direction,7252,Tasmania,Australia,-41.246418,147.013207
Pipers River,7252,Tasmania,Australia,-41.097278,147.080857
Stony Head,7252,Tasmania,Australia,-41.165925,147.0475103
Swan Bay,7252,Tasmania,Australia,-41.13149044,147.0100348
Weymouth,7252,Tasmania,Australia,-41.01451874,147.1517334
Windermere,7252,Tasmania,Australia,-41.313376,147.005792
Bell Bay,7253,Tasmania,Australia,-41.13000107,146.8699951
George Town,7253,Tasmania,Australia,-41.105591,146.826065
Long Reach,7253,Tasmania,Australia,-41.09709223,146.8324986
Low Head,7253,Tasmania,Australia,-41.08,146.80751
Bellingham,7254,Tasmania,Australia,-41.01639175,147.1688385
Golconda,7254,Tasmania,Australia,-41.166999,147.309375
Lebrina,7254,Tasmania,Australia,-41.178954,147.228345
Pipers Brook,7254,Tasmania,Australia,-41.083119,147.174274
Retreat,7254,Tasmania,Australia,-41.1505,147.17298
Tunnel,7254,Tasmania,Australia,-41.195159,147.19305
Wyena,7254,Tasmania,Australia,-41.176048,147.266813
Blue Rocks,7255,Tasmania,Australia,-40.057051,147.955464
Emita,7255,Tasmania,Australia,-40.000808,147.916529
Killiecrankie,7255,Tasmania,Australia,-39.839139,147.833967
Lackrana,7255,Tasmania,Australia,-40.11936708,148.0978489
Lady Barron,7255,Tasmania,Australia,-40.20999908,148.2400055
Leeka,7255,Tasmania,Australia,-39.900489,147.798898
Loccota,7255,Tasmania,Australia,-40.21807736,148.0423164
Lughrata,7255,Tasmania,Australia,-39.97414,147.929702
Memana,7255,Tasmania,Australia,-39.978852,148.091437
Palana,7255,Tasmania,Australia,-39.7666667,147.8833333
Ranga,7255,Tasmania,Australia,-40.152151,148.067266
Strzelecki,7255,Tasmania,Australia,-40.00659188,147.9897151
Whitemark,7255,Tasmania,Australia,-40.12224197,148.016449
Wingaroo,7255,Tasmania,Australia,-40.00659188,147.9897151
Bungaree,7256,Tasmania,Australia,-39.8477669,143.9794539
Currie,7256,Tasmania,Australia,-39.929759,143.853847
Egg Lagoon,7256,Tasmania,Australia,-39.66110992,143.9763947
Grassy,7256,Tasmania,Australia,-40.04920959,144.0560913
Loorana,7256,Tasmania,Australia,-39.83889008,143.8958282
Lymwood,7256,Tasmania,Australia,-39.8477669,143.9794539
Naracoopa,7256,Tasmania,Australia,-39.92083359,144.1194458
Nugara,7256,Tasmania,Australia,-39.8477669,143.9794539
Pearshape,7256,Tasmania,Australia,-39.8477669,143.9794539
Pegarah,7256,Tasmania,Australia,-39.94166565,143.9958344
Reekara,7256,Tasmania,Australia,-39.75533502,143.9174727
Sea Elephant,7256,Tasmania,Australia,-39.82860947,144.1111145
Surprise Bay,7256,Tasmania,Australia,-39.8477669,143.9794539
Wickham,7256,Tasmania,Australia,-39.8477669,143.9794539
Yambacoona,7256,Tasmania,Australia,-39.70416641,143.9305573
Yarra Creek,7256,Tasmania,Australia,-39.8477669,143.9794539
Cape Barren Island,7257,Tasmania,Australia,-40.37342071,148.0270233
Breadalbane,7258,Tasmania,Australia,-41.526785,147.196511
Relbia,7258,Tasmania,Australia,-41.505778,147.202068
White Hills,7258,Tasmania,Australia,-41.505524,147.254348
Myrtle Bank,7259,Tasmania,Australia,-41.294092,147.358418
Nunamara,7259,Tasmania,Australia,-41.389609,147.306665
Patersonia,7259,Tasmania,Australia,-41.340313,147.303014
Targa,7259,Tasmania,Australia,-41.313773,147.367022
Tayene,7259,Tasmania,Australia,-41.345693,147.449355
Blumont,7260,Tasmania,Australia,-41.16805576,147.4845734
Cuckoo,7260,Tasmania,Australia,-41.16744657,147.5017273
Forester,7260,Tasmania,Australia,-41.084786,147.663288
Jetsonville,7260,Tasmania,Australia,-41.1166667,147.4666667
Kamona,7260,Tasmania,Australia,-41.154228,147.676768
Lietinna,7260,Tasmania,Australia,-41.15,147.4666667
Lisle,7260,Tasmania,Australia,-41.23068,147.334516
Nabowla,7260,Tasmania,Australia,-41.17116,147.366228
North Scottsdale,7260,Tasmania,Australia,-41.121545,147.559519
Scottsdale,7260,Tasmania,Australia,-41.157799,147.517273
South Springfield,7260,Tasmania,Australia,-41.251548,147.508106
Springfield,7260,Tasmania,Australia,-41.2,147.4833333
Tonganah,7260,Tasmania,Australia,-41.186181,147.588115
Tulendeena,7260,Tasmania,Australia,-41.16805576,147.4845734
West Scottsdale,7260,Tasmania,Australia,-41.16744657,147.5017273
Branxholm,7261,Tasmania,Australia,-41.166185,147.743111
Warrentinna,7261,Tasmania,Australia,-41.100442,147.75594
Bridport,7262,Tasmania,Australia,-41.000462,147.391754
Tomahawk,7262,Tasmania,Australia,-40.86699,147.75603
Waterhouse,7262,Tasmania,Australia,-40.96070009,147.6966618
Alberton,7263,Tasmania,Australia,-41.267872,147.800338
Legerwood,7263,Tasmania,Australia,-41.213017,147.699428
Ringarooma,7263,Tasmania,Australia,-41.24176,147.737564
Talawa,7263,Tasmania,Australia,-41.25210668,147.7302243
Trenah,7263,Tasmania,Australia,-41.310584,147.689993
Ansons Bay,7264,Tasmania,Australia,-41.06961812,147.9241023
Boobyalla,7264,Tasmania,Australia,-41.06961812,147.9241023
Cape Portland,7264,Tasmania,Australia,-41.07538128,148.0081711
Derby,7264,Tasmania,Australia,-41.148866,147.802548
Eddystone,7264,Tasmania,Australia,-41.06961812,147.9241023
Gladstone,7264,Tasmania,Australia,-40.959289,148.009443
Herrick,7264,Tasmania,Australia,-41.100172,147.882557
Moorina,7264,Tasmania,Australia,-41.127518,147.869496
Mount William,7264,Tasmania,Australia,-40.92214,148.21286
Musselroe Bay,7264,Tasmania,Australia,-40.88033,148.13742
Pioneer,7264,Tasmania,Australia,-41.07538128,148.0081711
Rushy Lagoon,7264,Tasmania,Australia,-41.06961812,147.9241023
South Mount Cameron,7264,Tasmania,Australia,-41.024593,147.96391
Telita,7264,Tasmania,Australia,-41.165668,147.740793
Weldborough,7264,Tasmania,Australia,-41.193848,147.906731
Banca,7265,Tasmania,Australia,-41.0833333,147.8166667
Winnaleah,7265,Tasmania,Australia,-41.097464,147.823834
Bangor,7267,Tasmania,Australia,-41.218416,147.141132
Karoola,7267,Tasmania,Australia,-41.244317,147.153386
Lalla,7267,Tasmania,Australia,-41.256517,147.17833
Lower Turners Marsh,7267,Tasmania,Australia,-41.208548,147.112561
Turners Marsh,7267,Tasmania,Australia,-41.266647,147.131056
Lilydale,7268,Tasmania,Australia,-41.250271,147.217575
North Lilydale,7268,Tasmania,Australia,-41.225724,147.240384
Underwood,7268,Tasmania,Australia,-41.287997,147.213622
Badger Head,7270,Tasmania,Australia,-41.17245101,146.8324967
Beaconsfield,7270,Tasmania,Australia,-41.202271,146.81723
Beauty Point,7270,Tasmania,Australia,-41.16216,146.82146
Clarence Point,7270,Tasmania,Australia,-41.12926817,146.7891651
Flowery Gully,7270,Tasmania,Australia,-41.258151,146.815934
Greens Beach,7270,Tasmania,Australia,-41.08479358,146.7504047
Kayena,7270,Tasmania,Australia,-41.188921,146.89499
Kelso,7270,Tasmania,Australia,-41.10487366,146.7928925
Rowella,7270,Tasmania,Australia,-41.2,146.9
Sidmouth,7270,Tasmania,Australia,-41.20853806,146.894928
York Town,7270,Tasmania,Australia,-41.17245101,146.8324967
Blackwall,7275,Tasmania,Australia,-41.302139,146.968979
Deviot,7275,Tasmania,Australia,-41.2352829,146.9298401
Exeter,7275,Tasmania,Australia,-41.297489,146.950546
Frankford,7275,Tasmania,Australia,-41.333337,146.775799
Glengarry,7275,Tasmania,Australia,-41.348819,146.865548
Holwell,7275,Tasmania,Australia,-41.283095,146.781295
Lanena,7275,Tasmania,Australia,-41.302139,146.968979
Loira,7275,Tasmania,Australia,-41.276015,146.923008
Notley Hills,7275,Tasmania,Australia,-41.348503,146.928579
Robigana,7275,Tasmania,Australia,-41.261759,146.946538
Swan Point,7275,Tasmania,Australia,-41.26134691,146.9643611
Winkleigh,7275,Tasmania,Australia,-41.29335,146.835794
Gravelly Beach,7276,Tasmania,Australia,-41.286282,146.975235
Bridgenorth,7277,Tasmania,Australia,-41.383927,146.975686
Grindelwald,7277,Tasmania,Australia,-41.35146547,147.0052403
Legana,7277,Tasmania,Australia,-41.365719,147.045837
Rosevears,7277,Tasmania,Australia,-41.32429504,147.004303
Hadspen,7290,Tasmania,Australia,-41.500591,147.073593
Carrick,7291,Tasmania,Australia,-41.532355,147.010288
Hagley,7292,Tasmania,Australia,-41.525999,146.902605
Quamby Bend,7292,Tasmania,Australia,-41.46666667,146.9111111
Rosevale,7292,Tasmania,Australia,-41.4166667,146.9333333
Selbourne,7292,Tasmania,Australia,-41.449576,146.889619
Westwood,7292,Tasmania,Australia,-41.485876,146.981746
Devon Hills,7300,Tasmania,Australia,-41.55905909,147.1950535
Perth,7300,Tasmania,Australia,-41.572307,147.170963
Powranna,7300,Tasmania,Australia,-41.686996,147.289195
Bishopsbourne,7301,Tasmania,Australia,-41.616985,146.997923
Blackwood Creek,7301,Tasmania,Australia,-41.736607,146.89785
Liffey,7301,Tasmania,Australia,-41.684243,146.854205
Longford,7301,Tasmania,Australia,-41.605122,147.118866
Toiberry,7301,Tasmania,Australia,-41.609622,147.041247
Bracknell,7302,Tasmania,Australia,-41.649971,146.938446
Cressy,7302,Tasmania,Australia,-41.685605,147.077923
Poatina,7302,Tasmania,Australia,-41.795696,146.960764
Birralee,7303,Tasmania,Australia,-41.409579,146.81721
Cluan,7303,Tasmania,Australia,-41.604979,146.872616
Exton,7303,Tasmania,Australia,-41.520853,146.74211
Oaks,7303,Tasmania,Australia,-41.589758,146.981899
Osmaston,7303,Tasmania,Australia,-41.53184246,146.868747
Westbury,7303,Tasmania,Australia,-41.529142,146.839142
Whitemore,7303,Tasmania,Australia,-41.5833333,146.9333333
Brandum,7304,Tasmania,Australia,-41.54648505,146.5540644
Breona,7304,Tasmania,Australia,-41.782193,146.704345
Caveside,7304,Tasmania,Australia,-41.616442,146.423783
Central Plateau,7304,Tasmania,Australia,-41.54648505,146.5540644
Chudleigh,7304,Tasmania,Australia,-41.575948,146.472773
Dairy Plains,7304,Tasmania,Australia,-41.6888931,146.4031672
Deloraine,7304,Tasmania,Australia,-41.524773,146.657009
Doctors Point,7304,Tasmania,Australia,-41.54648505,146.5540644
Dunorlan,7304,Tasmania,Australia,-41.483399,146.544907
Elizabeth Town,7304,Tasmania,Australia,-41.46801,146.56371
Golden Valley,7304,Tasmania,Australia,-41.630802,146.721185
Jackeys Marsh,7304,Tasmania,Australia,-41.686534,146.678681
Kimberley,7304,Tasmania,Australia,-41.416985,146.492294
Liena,7304,Tasmania,Australia,-41.55147,146.23301
Mayberry,7304,Tasmania,Australia,-41.583596,146.301251
Meander,7304,Tasmania,Australia,-41.653013,146.629567
Mersey Forest,7304,Tasmania,Australia,-41.6888931,146.4031672
Mole Creek,7304,Tasmania,Australia,-41.578156,146.404222
Moltema,7304,Tasmania,Australia,-41.459843,146.539522
Montana,7304,Tasmania,Australia,-41.595496,146.587148
Needles,7304,Tasmania,Australia,-41.530684,146.594353
Parkham,7304,Tasmania,Australia,-41.407241,146.61287
Quamby Brook,7304,Tasmania,Australia,-41.601422,146.727111
Red Hills,7304,Tasmania,Australia,-41.6888931,146.4031672
Reedy Marsh,7304,Tasmania,Australia,-41.44768,146.712842
Reynolds Neck,7304,Tasmania,Australia,-41.54648505,146.5540644
Walls Of Jerusalem,7304,Tasmania,Australia,-41.54648505,146.5540644
Weegena,7304,Tasmania,Australia,-41.488063,146.481877
Weetah,7304,Tasmania,Australia,-41.473538,146.644607
Western Creek,7304,Tasmania,Australia,-41.6888931,146.4031672
Merseylea,7305,Tasmania,Australia,-41.34408945,146.4206361
Railton,7305,Tasmania,Australia,-41.345699,146.42363
Sunnyside,7305,Tasmania,Australia,-41.400056,146.436396
Acacia Hills,7306,Tasmania,Australia,-41.41850548,146.315328
Barrington,7306,Tasmania,Australia,-41.345553,146.276609
Beulah,7306,Tasmania,Australia,-41.456154,146.378113
Cethana,7306,Tasmania,Australia,-41.491765,146.153893
Claude Road,7306,Tasmania,Australia,-41.45104,146.271875
Cradle Mountain,7306,Tasmania,Australia,-41.64162,145.9432
Gowrie Park,7306,Tasmania,Australia,-41.46971,146.21279
Lorinna,7306,Tasmania,Australia,-41.557652,146.130814
Lower Barrington,7306,Tasmania,Australia,-41.308409,146.28717
Lower Beulah,7306,Tasmania,Australia,-41.480757,146.391695
Middlesex,7306,Tasmania,Australia,-41.42671873,146.1847152
Mount Roland,7306,Tasmania,Australia,-41.42671873,146.1847152
Nook,7306,Tasmania,Australia,-41.32795,146.33956
Nowhere Else,7306,Tasmania,Australia,-41.42671873,146.1847152
Paradise,7306,Tasmania,Australia,-41.451597,146.315592
Promised Land,7306,Tasmania,Australia,-41.432152,146.208774
